tanggal,waktu,tree_id,suhu_tanah,kelembaban_tanah,ph_tanah,jarak_ring,riwayat_infeksi,risiko_probabilitas_pct,status_aktual_lapangan
2026-07-25,08:00:00,T-2-10,28.8,87.4,5.4,2,0,45.79,Gejala Sedang
2026-07-25,08:00:00,T-2-11,25.4,86.8,6.3,2,0,38.98,Gejala Ringan
2026-07-25,08:00:00,T-3-0,31.5,66.7,5.7,3,0,20.35,Gejala Ringan
2026-07-25,08:00:00,T-3-1,27.8,86.7,6.1,3,0,24.72,Gejala Ringan
2026-07-25,08:00:00,T-3-2,29.6,89.1,5.9,3,0,26.27,Gejala Ringan
2026-07-25,08:00:00,T-3-3,25.4,65.7,6.1,3,0,18.73,Sehat
2026-07-25,08:00:00,T-3-4,27.2,80.6,6.4,3,0,21.90,Gejala Ringan
2026-07-25,08:00:00,T-3-5,30.2,69.6,6.5,3,0,18.62,Sehat
2026-07-25,08:00:00,T-3-6,29.5,66.8,6.5,3,0,17.87,Sehat
2026-07-25,08:00:00,T-3-7,30.6,81.4,6.2,3,0,22.83,Gejala Ringan
2026-07-25,08:00:00,T-3-8,24.3,76.2,5.0,3,0,26.51,Gejala Ringan
2026-07-25,08:00:00,T-3-9,27.8,69.7,6.0,3,0,20.20,Gejala Ringan
2026-07-25,08:00:00,T-3-10,24.9,89.1,5.3,3,0,29.24,Gejala Ringan
2026-07-25,08:00:00,T-3-11,27.4,82.2,5.8,3,0,24.65,Gejala Ringan
2026-07-25,08:00:00,T-3-12,28.7,92.5,5.5,3,0,29.25,Gejala Ringan
2026-07-25,08:00:00,T-3-13,29.7,66.4,6.5,3,0,17.77,Sehat
2026-07-25,08:00:00,T-3-14,29.9,89.9,5.9,3,0,26.50,Gejala Ringan
2026-07-25,08:00:00,T-3-15,25.8,67.8,5.1,3,0,23.12,Gejala Ringan
2026-07-25,08:00:00,T-3-16,25.5,93.4,5.4,3,0,30.08,Gejala Ringan
2026-07-25,08:00:00,T-3-17,28.7,86.0,6.4,3,0,23.37,Gejala Ringan
2026-07-26,08:00:00,T-0,29.5,68.8,6.4,0,0,100.00,Sehat
2026-07-26,08:00:00,T-1-0,30.7,94.6,5.4,1,0,99.00,Terinfeksi Berat
2026-07-26,08:00:00,T-1-1,30.8,88.4,5.3,1,0,99.00,Terinfeksi Berat
2026-07-26,08:00:00,T-1-2,31.0,86.2,5.3,1,0,99.00,Terinfeksi Berat
2026-07-26,08:00:00,T-1-3,24.3,71.9,5.1,1,0,91.64,Terinfeksi Berat
2026-07-26,08:00:00,T-1-4,30.8,86.8,5.6,1,0,99.00,Terinfeksi Berat
2026-07-26,08:00:00,T-1-5,26.2,89.8,5.7,1,0,99.00,Terinfeksi Berat
2026-07-26,08:00:00,T-2-0,30.9,78.0,6.3,2,0,35.03,Gejala Ringan
2026-07-26,08:00:00,T-2-1,27.1,69.8,5.9,2,0,33.47,Gejala Ringan
2026-07-26,08:00:00,T-2-2,27.0,74.0,6.0,2,0,34.89,Gejala Ringan
2026-07-26,08:00:00,T-2-3,26.0,94.7,6.1,2,0,43.92,Gejala Sedang
2026-07-26,08:00:00,T-2-4,30.6,88.6,6.2,2,0,40.43,Gejala Sedang
2026-07-26,08:00:00,T-2-5,31.3,72.2,5.3,2,0,38.54,Gejala Ringan
2026-07-26,08:00:00,T-2-6,29.4,86.8,5.2,2,0,47.23,Gejala Sedang
2026-07-26,08:00:00,T-2-7,28.9,74.5,6.4,2,0,32.93,Gejala Ringan
2026-07-26,08:00:00,T-2-8,28.0,75.9,6.1,2,0,35.20,Gejala Ringan
2026-07-26,08:00:00,T-2-9,28.4,85.5,6.3,2,0,38.40,Gejala Ringan
2026-07-26,08:00:00,T-2-10,27.2,87.3,6.5,2,0,38.00,Gejala Ringan
2026-07-26,08:00:00,T-2-11,28.2,67.4,5.4,2,0,35.31,Gejala Ringan
2026-07-26,08:00:00,T-3-0,27.5,77.5,5.6,3,0,24.07,Gejala Ringan
2026-07-26,08:00:00,T-3-1,27.3,85.9,5.6,3,0,26.68,Gejala Ringan
2026-07-26,08:00:00,T-3-2,27.8,66.1,5.5,3,0,20.90,Gejala Ringan
2026-07-26,08:00:00,T-3-3,27.6,89.1,5.4,3,0,28.70,Gejala Ringan
2026-07-26,08:00:00,T-3-4,25.1,77.8,5.8,3,0,23.33,Gejala Ringan
2026-07-26,08:00:00,T-3-5,29.0,92.0,6.0,3,0,26.67,Gejala Ringan
2026-07-26,08:00:00,T-3-6,27.5,66.0,6.4,3,0,17.94,Sehat
2026-07-26,08:00:00,T-3-7,27.3,94.1,6.1,3,0,26.83,Gejala Ringan
2026-07-26,08:00:00,T-3-8,24.9,91.4,5.4,3,0,29.44,Gejala Ringan
2026-07-26,08:00:00,T-3-9,30.2,93.9,5.7,3,0,28.65,Gejala Ringan
2026-07-26,08:00:00,T-3-10,31.6,70.2,5.4,3,0,22.61,Gejala Ringan
2026-07-26,08:00:00,T-3-11,31.4,91.7,6.0,3,0,26.58,Gejala Ringan
2026-07-26,08:00:00,T-3-12,29.2,87.7,5.9,3,0,25.85,Gejala Ringan
2026-07-26,08:00:00,T-3-13,26.1,90.9,5.3,3,0,29.83,Gejala Ringan
2026-07-26,08:00:00,T-3-14,28.2,92.1,6.0,3,0,26.70,Gejala Ringan
2026-07-26,08:00:00,T-3-15,30.9,87.7,6.4,3,0,23.83,Gejala Ringan
2026-07-26,08:00:00,T-3-16,31.9,67.9,5.4,3,0,21.87,Gejala Ringan
2026-07-26,08:00:00,T-3-17,27.2,70.0,5.5,3,0,22.14,Gejala Ringan
2026-07-27,08:00:00,T-0,29.7,69.3,5.4,0,0,100.00,Sehat
2026-07-27,08:00:00,T-1-0,24.2,73.1,5.5,1,0,86.39,Terinfeksi Berat
2026-07-27,08:00:00,T-1-1,31.6,78.2,5.6,1,0,90.77,Terinfeksi Berat
2026-07-27,08:00:00,T-1-2,31.1,71.3,5.2,1,0,89.13,Terinfeksi Berat
2026-07-27,08:00:00,T-1-3,31.8,68.5,5.9,1,0,75.47,Terinfeksi Berat
2026-07-27,08:00:00,T-1-4,32.0,85.5,5.7,1,0,97.50,Terinfeksi Berat
2026-07-27,08:00:00,T-1-5,24.2,88.3,5.3,1,0,99.00,Terinfeksi Berat
2026-07-27,08:00:00,T-2-0,28.4,89.8,6.1,2,0,41.65,Gejala Sedang
2026-07-27,08:00:00,T-2-1,30.3,82.4,5.4,2,0,43.17,Gejala Sedang
2026-07-27,08:00:00,T-2-2,25.2,72.8,5.2,2,0,39.61,Gejala Ringan
2026-07-27,08:00:00,T-2-3,25.7,71.3,6.2,2,0,32.54,Gejala Ringan
2026-07-27,08:00:00,T-2-4,27.4,77.0,6.0,2,0,36.31,Gejala Ringan
2026-07-27,08:00:00,T-2-5,31.9,82.6,5.8,2,0,40.29,Gejala Sedang
2026-07-27,08:00:00,T-2-6,27.6,73.7,6.2,2,0,33.63,Gejala Ringan
2026-07-27,08:00:00,T-2-7,24.5,88.3,6.3,2,0,39.65,Gejala Ringan
2026-07-27,08:00:00,T-2-8,28.7,90.3,6.2,2,0,41.21,Gejala Sedang
2026-07-27,08:00:00,T-2-9,27.7,71.0,6.0,2,0,33.48,Gejala Ringan
2026-07-27,08:00:00,T-2-10,30.1,66.6,6.2,2,0,30.39,Gejala Ringan
2026-07-27,08:00:00,T-2-11,27.6,85.9,5.9,2,0,41.19,Gejala Sedang
2026-07-27,08:00:00,T-3-0,28.9,80.8,5.1,3,0,27.56,Gejala Ringan
2026-07-27,08:00:00,T-3-1,30.0,66.1,5.8,3,0,19.82,Sehat
2026-07-27,08:00:00,T-3-2,27.3,71.5,6.4,3,0,19.43,Sehat
2026-07-27,08:00:00,T-3-3,25.1,74.1,5.9,3,0,21.84,Gejala Ringan
2026-07-27,08:00:00,T-3-4,31.5,67.8,6.5,3,0,18.14,Sehat
2026-07-27,08:00:00,T-3-5,30.9,77.2,5.3,3,0,25.33,Gejala Ringan
2026-07-27,08:00:00,T-3-6,28.9,92.7,5.0,3,0,32.25,Gejala Ringan
2026-07-27,08:00:00,T-3-7,29.0,74.5,5.5,3,0,23.56,Gejala Ringan
2026-07-27,08:00:00,T-3-8,26.7,76.8,5.9,3,0,22.64,Gejala Ringan
2026-07-27,08:00:00,T-3-9,27.4,66.4,5.3,3,0,21.79,Gejala Ringan
2026-07-27,08:00:00,T-3-10,27.4,78.4,5.0,3,0,27.27,Gejala Ringan
2026-07-27,08:00:00,T-3-11,24.9,84.5,6.1,3,0,24.09,Gejala Ringan
2026-07-27,08:00:00,T-3-12,27.1,66.8,5.4,3,0,21.52,Gejala Ringan
2026-07-27,08:00:00,T-3-13,26.1,84.0,5.3,3,0,27.57,Gejala Ringan
2026-07-27,08:00:00,T-3-14,24.4,89.7,5.7,3,0,27.37,Gejala Ringan
2026-07-27,08:00:00,T-3-15,29.6,81.3,6.1,3,0,23.18,Gejala Ringan
2026-07-27,08:00:00,T-3-16,28.6,67.7,6.4,3,0,18.40,Sehat
2026-07-27,08:00:00,T-3-17,29.2,83.9,6.4,3,0,22.80,Gejala Ringan
2026-07-28,08:00:00,T-0,28.1,66.0,6.1,0,0,100.00,Sehat
2026-07-28,08:00:00,T-1-0,29.9,93.1,6.2,1,0,97.60,Terinfeksi Berat
2026-07-28,08:00:00,T-1-1,31.1,88.7,5.4,1,0,99.00,Terinfeksi Berat
2026-07-28,08:00:00,T-1-2,29.5,76.5,6.3,1,0,78.93,Terinfeksi Berat
2026-07-28,08:00:00,T-1-3,26.9,83.1,5.8,1,0,93.13,Terinfeksi Berat
2026-07-28,08:00:00,T-1-4,29.6,78.0,6.2,1,0,81.77,Terinfeksi Berat
2026-07-28,08:00:00,T-1-5,30.8,71.9,5.1,1,0,91.64,Terinfeksi Berat
2026-07-28,08:00:00,T-2-0,25.1,65.5,6.2,2,0,29.89,Gejala Ringan
2026-07-28,08:00:00,T-2-1,30.2,79.6,5.3,2,0,42.49,Gejala Sedang
2026-07-28,08:00:00,T-2-2,27.2,84.2,6.4,2,0,37.22,Gejala Ringan
2026-07-28,08:00:00,T-2-3,29.8,87.1,5.2,2,0,47.39,Gejala Sedang
2026-07-28,08:00:00,T-2-4,28.7,91.9,6.2,2,0,41.94,Gejala Sedang
2026-07-28,08:00:00,T-2-5,25.9,91.7,6.3,2,0,41.18,Gejala Sedang
2026-07-28,08:00:00,T-2-6,30.3,66.4,5.9,2,0,31.84,Gejala Ringan
2026-07-28,08:00:00,T-2-7,28.6,87.9,5.8,2,0,42.88,Gejala Sedang
2026-07-28,08:00:00,T-2-8,27.6,94.9,6.3,2,0,42.62,Gejala Sedang
2026-07-28,08:00:00,T-2-9,31.7,72.8,5.7,2,0,36.14,Gejala Ringan
2026-07-28,08:00:00,T-2-10,25.0,65.6,5.6,2,0,33.14,Gejala Ringan
2026-07-28,08:00:00,T-2-11,27.1,69.2,5.3,2,0,36.94,Gejala Ringan
2026-07-28,08:00:00,T-3-0,27.0,68.4,5.9,3,0,20.16,Gejala Ringan
2026-07-28,08:00:00,T-3-1,25.7,91.9,6.3,3,0,25.37,Gejala Ringan
2026-07-28,08:00:00,T-3-2,24.5,79.2,5.8,3,0,23.75,Gejala Ringan
2026-07-28,08:00:00,T-3-3,27.4,85.6,6.3,3,0,23.63,Gejala Ringan
2026-07-28,08:00:00,T-3-4,24.9,79.0,6.1,3,0,22.53,Gejala Ringan
2026-07-28,08:00:00,T-3-5,31.2,85.4,6.2,3,0,23.96,Gejala Ringan
2026-07-28,08:00:00,T-3-6,26.9,65.9,5.9,3,0,19.43,Sehat
2026-07-28,08:00:00,T-3-7,31.2,67.2,6.4,3,0,18.26,Sehat
2026-07-28,08:00:00,T-3-8,29.7,71.0,6.4,3,0,19.30,Sehat
2026-07-28,08:00:00,T-3-9,27.3,71.8,5.0,3,0,24.98,Gejala Ringan
2026-07-28,08:00:00,T-3-10,31.9,68.0,5.3,3,0,22.32,Gejala Ringan
2026-07-28,08:00:00,T-3-11,32.0,72.9,6.0,3,0,21.13,Gejala Ringan
2026-07-28,08:00:00,T-3-12,24.6,68.4,5.8,3,0,20.51,Gejala Ringan
2026-07-28,08:00:00,T-3-13,30.9,85.0,6.2,3,0,23.84,Gejala Ringan
2026-07-28,08:00:00,T-3-14,31.4,68.1,5.8,3,0,20.42,Gejala Ringan
2026-07-28,08:00:00,T-3-15,25.6,87.2,5.5,3,0,27.58,Gejala Ringan
2026-07-28,08:00:00,T-3-16,29.9,66.6,5.7,3,0,20.32,Gejala Ringan
2026-07-28,08:00:00,T-3-17,31.2,66.5,5.2,3,0,22.24,Gejala Ringan
2026-07-29,08:00:00,T-0,27.0,82.5,5.2,0,0,100.00,Sehat
2026-07-29,08:00:00,T-1-0,30.6,87.2,5.9,1,0,96.07,Terinfeksi Berat
2026-07-29,08:00:00,T-1-1,24.2,70.9,5.9,1,0,78.11,Terinfeksi Berat
2026-07-29,08:00:00,T-1-2,30.8,85.5,5.3,1,0,99.00,Terinfeksi Berat
2026-07-29,08:00:00,T-1-3,30.9,89.2,6.1,1,0,95.05,Terinfeksi Berat
2026-07-29,08:00:00,T-1-4,25.3,79.4,5.2,1,0,99.00,Terinfeksi Berat
2026-07-29,08:00:00,T-1-5,31.5,79.0,5.5,1,0,93.36,Terinfeksi Berat
2026-07-29,08:00:00,T-2-0,31.5,68.3,5.6,2,0,34.51,Gejala Ringan
2026-07-29,08:00:00,T-2-1,28.8,76.1,5.2,2,0,41.41,Gejala Sedang
2026-07-29,08:00:00,T-2-2,24.0,74.3,5.7,2,0,36.88,Gejala Ringan
2026-07-29,08:00:00,T-2-3,27.0,65.7,6.1,2,0,30.47,Gejala Ringan
2026-07-29,08:00:00,T-2-4,30.9,81.1,6.1,2,0,37.62,Gejala Ringan
2026-07-29,08:00:00,T-2-5,26.0,92.5,5.3,2,0,49.38,Gejala Sedang
2026-07-29,08:00:00,T-2-6,30.9,91.3,6.3,2,0,41.00,Gejala Sedang
2026-07-29,08:00:00,T-2-7,24.7,91.5,5.3,2,0,48.85,Gejala Sedang
2026-07-29,08:00:00,T-2-8,25.3,76.3,6.5,2,0,33.21,Gejala Ringan
2026-07-29,08:00:00,T-2-9,26.9,78.4,6.2,2,0,35.78,Gejala Ringan
2026-07-29,08:00:00,T-2-10,31.8,73.6,5.3,2,0,39.29,Gejala Ringan
2026-07-29,08:00:00,T-2-11,28.1,69.6,5.8,2,0,33.95,Gejala Ringan
2026-07-29,08:00:00,T-3-0,30.7,69.8,6.2,3,0,19.58,Sehat
2026-07-29,08:00:00,T-3-1,31.5,70.3,5.1,3,0,23.97,Gejala Ringan
2026-07-29,08:00:00,T-3-2,30.0,90.6,5.8,3,0,27.17,Gejala Ringan
2026-07-29,08:00:00,T-3-3,26.9,81.2,6.2,3,0,22.78,Gejala Ringan
2026-07-29,08:00:00,T-3-4,24.3,77.4,6.1,3,0,22.07,Gejala Ringan
2026-07-29,08:00:00,T-3-5,31.0,75.5,5.3,3,0,24.78,Gejala Ringan
2026-07-29,08:00:00,T-3-6,25.5,67.1,6.1,3,0,19.13,Sehat
2026-07-29,08:00:00,T-3-7,27.6,87.3,6.5,3,0,23.36,Gejala Ringan
2026-07-29,08:00:00,T-3-8,26.7,76.9,5.8,3,0,23.06,Gejala Ringan
2026-07-29,08:00:00,T-3-9,29.2,79.8,6.0,3,0,23.13,Gejala Ringan
2026-07-29,08:00:00,T-3-10,27.3,90.1,5.6,3,0,27.98,Gejala Ringan
2026-07-29,08:00:00,T-3-11,26.0,79.1,5.0,3,0,27.52,Gejala Ringan
2026-07-29,08:00:00,T-3-12,28.5,66.8,6.3,3,0,18.44,Sehat
2026-07-29,08:00:00,T-3-13,30.2,79.9,5.3,3,0,26.22,Gejala Ringan
2026-07-29,08:00:00,T-3-14,26.1,81.8,5.8,3,0,24.53,Gejala Ringan
2026-07-29,08:00:00,T-3-15,28.1,69.8,6.5,3,0,18.68,Sehat
2026-07-29,08:00:00,T-3-16,30.8,90.8,5.4,3,0,29.25,Gejala Ringan
2026-07-29,08:00:00,T-3-17,30.7,93.6,5.5,3,0,29.60,Gejala Ringan
2026-07-30,08:00:00,T-0,27.9,87.9,6.1,0,0,100.00,Sehat
2026-07-30,08:00:00,T-1-0,25.2,77.9,5.9,1,0,85.82,Terinfeksi Berat
2026-07-30,08:00:00,T-1-1,24.1,65.4,5.8,1,0,73.29,Gejala Sedang
2026-07-30,08:00:00,T-1-2,27.1,88.6,5.8,1,0,99.00,Terinfeksi Berat
2026-07-30,08:00:00,T-1-3,26.8,86.3,6.4,1,0,87.65,Terinfeksi Berat
2026-07-30,08:00:00,T-1-4,30.4,65.6,6.0,1,0,71.07,Gejala Sedang
2026-07-30,08:00:00,T-1-5,29.0,67.5,5.1,1,0,86.03,Terinfeksi Berat
2026-07-30,08:00:00,T-2-0,27.7,88.3,5.1,2,0,48.99,Gejala Sedang
2026-07-30,08:00:00,T-2-1,24.9,85.8,6.4,2,0,37.93,Gejala Ringan
2026-07-30,08:00:00,T-2-2,24.2,88.0,6.1,2,0,40.82,Gejala Sedang
2026-07-30,08:00:00,T-2-3,25.7,89.7,6.5,2,0,39.04,Gejala Ringan
2026-07-30,08:00:00,T-2-4,26.7,75.7,5.4,2,0,39.66,Gejala Ringan
2026-07-30,08:00:00,T-2-5,27.8,79.7,5.6,2,0,40.27,Gejala Sedang
2026-07-30,08:00:00,T-2-6,26.2,90.6,6.2,2,0,41.34,Gejala Sedang
2026-07-30,08:00:00,T-2-7,30.7,69.0,5.1,2,0,38.28,Gejala Ringan
2026-07-30,08:00:00,T-2-8,24.1,66.6,5.1,2,0,36.95,Gejala Ringan
2026-07-30,08:00:00,T-2-9,25.1,81.6,5.3,2,0,43.56,Gejala Sedang
2026-07-30,08:00:00,T-2-10,27.6,92.9,5.7,2,0,46.11,Gejala Sedang
2026-07-30,08:00:00,T-2-11,25.5,83.4,5.4,2,0,43.70,Gejala Sedang
2026-07-30,08:00:00,T-3-0,28.1,72.2,6.2,3,0,20.25,Gejala Ringan
2026-07-30,08:00:00,T-3-1,30.4,89.2,5.7,3,0,27.22,Gejala Ringan
2026-07-30,08:00:00,T-3-2,27.4,87.9,5.6,3,0,27.30,Gejala Ringan
2026-07-30,08:00:00,T-3-3,24.9,91.0,6.0,3,0,26.38,Gejala Ringan
2026-07-30,08:00:00,T-3-4,31.8,92.4,5.8,3,0,27.71,Gejala Ringan
2026-07-30,08:00:00,T-3-5,26.2,73.8,5.4,3,0,23.77,Gejala Ringan
2026-07-30,08:00:00,T-3-6,31.6,84.3,5.2,3,0,28.20,Gejala Ringan
2026-07-30,08:00:00,T-3-7,24.4,67.5,5.2,3,0,22.58,Gejala Ringan
2026-07-30,08:00:00,T-3-8,25.9,92.3,6.1,3,0,26.32,Gejala Ringan
2026-07-30,08:00:00,T-3-9,28.0,94.9,5.7,3,0,28.96,Gejala Ringan
2026-07-30,08:00:00,T-3-10,25.6,81.2,5.4,3,0,26.15,Gejala Ringan
2026-07-30,08:00:00,T-3-11,24.6,83.4,5.7,3,0,25.45,Gejala Ringan
2026-07-30,08:00:00,T-3-12,27.4,82.0,6.0,3,0,23.77,Gejala Ringan
2026-07-30,08:00:00,T-3-13,28.6,71.1,5.9,3,0,20.96,Gejala Ringan
2026-07-30,08:00:00,T-3-14,24.9,67.6,5.6,3,0,21.00,Gejala Ringan
2026-07-30,08:00:00,T-3-15,28.5,68.7,6.2,3,0,19.27,Sehat
2026-07-30,08:00:00,T-3-16,30.4,78.6,6.3,3,0,21.70,Gejala Ringan
2026-07-30,08:00:00,T-3-17,26.6,87.5,6.5,3,0,23.41,Gejala Ringan
2026-07-31,08:00:00,T-0,27.2,75.9,5.7,0,0,100.00,Sehat
2026-07-31,08:00:00,T-1-0,29.4,69.3,6.0,1,0,75.07,Terinfeksi Berat
2026-07-31,08:00:00,T-1-1,27.7,69.6,6.3,1,0,71.81,Gejala Sedang
2026-07-31,08:00:00,T-1-2,31.4,83.3,6.0,1,0,90.24,Terinfeksi Berat
2026-07-31,08:00:00,T-1-3,28.2,76.8,6.4,1,0,78.00,Terinfeksi Berat
2026-07-31,08:00:00,T-1-4,27.3,92.3,5.9,1,0,99.00,Terinfeksi Berat
2026-07-31,08:00:00,T-1-5,31.7,71.8,5.7,1,0,81.88,Terinfeksi Berat
2026-07-31,08:00:00,T-2-0,29.0,84.3,5.9,2,0,40.43,Gejala Sedang
2026-07-31,08:00:00,T-2-1,30.8,90.3,5.2,2,0,49.13,Gejala Sedang
2026-07-31,08:00:00,T-2-2,27.5,73.9,6.1,2,0,34.28,Gejala Ringan
2026-07-31,08:00:00,T-2-3,24.8,82.4,6.4,2,0,36.43,Gejala Ringan
2026-07-31,08:00:00,T-2-4,29.4,88.8,5.9,2,0,42.58,Gejala Sedang
2026-07-31,08:00:00,T-2-5,25.8,66.0,5.3,2,0,35.23,Gejala Ringan
2026-07-31,08:00:00,T-2-6,31.2,76.5,5.0,2,0,43.29,Gejala Sedang
2026-07-31,08:00:00,T-2-7,28.2,73.8,6.3,2,0,33.14,Gejala Ringan
2026-07-31,08:00:00,T-2-8,30.6,75.8,6.3,2,0,34.04,Gejala Ringan
2026-07-31,08:00:00,T-2-9,25.9,68.8,5.9,2,0,32.99,Gejala Ringan
2026-07-31,08:00:00,T-2-10,28.6,81.1,5.4,2,0,42.49,Gejala Sedang
2026-07-31,08:00:00,T-2-11,30.9,79.7,5.3,2,0,42.55,Gejala Sedang
2026-07-31,08:00:00,T-3-0,27.8,78.1,6.1,3,0,22.27,Gejala Ringan
2026-07-31,08:00:00,T-3-1,26.6,85.8,6.4,3,0,23.32,Gejala Ringan
2026-07-31,08:00:00,T-3-2,26.4,69.2,5.5,3,0,21.88,Gejala Ringan
2026-07-31,08:00:00,T-3-3,26.1,81.8,6.1,3,0,23.32,Gejala Ringan
2026-07-31,08:00:00,T-3-4,29.0,90.0,6.4,3,0,24.46,Gejala Ringan
2026-07-31,08:00:00,T-3-5,29.4,69.8,5.5,3,0,22.07,Gejala Ringan
2026-07-31,08:00:00,T-3-6,28.6,74.1,6.5,3,0,19.83,Sehat
2026-07-31,08:00:00,T-3-7,30.9,65.3,6.4,3,0,17.75,Sehat
2026-07-31,08:00:00,T-3-8,26.0,80.0,6.2,3,0,22.44,Gejala Ringan
2026-07-31,08:00:00,T-3-9,27.0,87.5,5.5,3,0,27.67,Gejala Ringan
2026-07-31,08:00:00,T-3-10,27.1,84.2,5.2,3,0,28.16,Gejala Ringan
2026-07-31,08:00:00,T-3-11,27.2,83.0,5.0,3,0,28.87,Gejala Ringan
2026-07-31,08:00:00,T-3-12,29.3,66.0,6.3,3,0,18.22,Sehat
2026-07-31,08:00:00,T-3-13,25.1,75.9,5.5,3,0,24.00,Gejala Ringan
2026-07-31,08:00:00,T-3-14,27.2,67.6,6.4,3,0,18.37,Sehat
2026-07-31,08:00:00,T-3-15,31.1,82.7,5.9,3,0,24.38,Gejala Ringan
2026-07-31,08:00:00,T-3-16,24.7,92.3,5.4,3,0,29.73,Gejala Ringan
2026-07-31,08:00:00,T-3-17,29.0,73.5,6.0,3,0,21.31,Gejala Ringan
